extractor,gpt_model,experiment,prompt_strategy,director_model,matcher_model,session_id,trace_file,round,object_num,basket_id,referring_expression,previous_referring_expression,re_words,relative_lexical_overlap,jaccard_lexical_overlap
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,2,6,6,the novelty animal one: a tan wicker basket shaped like a duck/bird—an oval body with a raised head on the RIGHT side and a visible eye. Looks like it has a lid seam across the top; no normal handle. Confirm you’ve got the duck-shaped basket (not the cat-face one).,"a round lidded wicker basket shaped like a cat face—flat circular top with a cat nose/mouth and whiskers, and two little ears; it sits on small feet. the round lidded one where the TOP shows a cat face (nose/mouth + whiskers) and it has two little ears on top; the whole thing sits on small feet.",54,0.37037037037037035,0.21739130434782608
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,2,7,7,"a round, light-tan lidded wicker container seen from above, with a CAT face on the lid (ears, whiskers, little nose) and it sits on small little feet/pegs. No handle—make sure it’s the cat-face one, not the duck-profile basket. yes, it’s the round lidded one with a cat face on top and little feet.","a boxy rectangular basket with one arched handle; the body weave is distinctly green/teal, with a warm brown/orange rim and handle. Along the top front edge there’s a scalloped decorative band. Please place that as position 7 (and note: the cat-face one belongs in position 6, not 8). (green/teal body with orange-brown rim/handle and scalloped trim). ).",60,0.31666666666666665,0.18269230769230768
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,2,8,8,"a very shallow, wide oval light-tan basket with ONE thin arched handle. The base has a clear spiral/coiled pattern (concentric rings), like a coiled rope mat—no lid. the really flat, plate-like shallow oval with the spiral/coiled base (not a deep bowl).","a small squat oval basket with one arched handle; overall it’s dark gray-brown wicker, but it has a few lighter/whitish horizontal bands near the bottom edge. The handle is dark and smooth-looking. Let me know when you’ve placed mostly very dark gray/black wicker, with just 2–3 lighter/whitish horizontal bands right near the bottom edge; the rest of the body and the handle are dark.",46,0.30434782608695654,0.1346153846153846
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,2,9,9,"a boxy rectangular basket with a single arched handle. The body has dark green/teal vertical slats/paneling framed by brown wicker, and there’s a braided band running across the top front edge. No lid. Confirm when you spot the greenish rectangular one. distinctly green/teal paneling (not just dark brown).","(not 10 yet): a tall, barrel-shaped cylindrical basket in medium brown wicker, open at the top, with TWO small loop handles right near the rim (no big arch handle). Please place that as position 9 and confirm. a rigid, tall cylindrical/hamper-style basket, open top, with two small loop handles attached right at the rim (no big arched handle).",52,0.3076923076923077,0.16494845360824742
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,2,10,10,"a round, deep tub/bucket-shaped basket in medium-dark brown with a tight diagonal/chevron weave. It has TWO small loop handles on the sides (no big arched handle), and it’s open-top (no lid). Confirm when you’ve got the round bucket with two side handles. yes—two short loop-tab side handles, and the diagonal/chevron weave is strong all around.",,65,0.0,0.0
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,2,11,11,"a small oval open basket with a pale white/tan weave and ONE arched handle. The handle is attached on both sides with noticeable reddish/purple leather-like straps (little triangular tabs), making it stand out. No lid. Let me know when you’ve placed the one with the colored strap connectors. yes, the reddish/purple strap connectors are clearly visible on BOTH sides where the handle attaches. and it’s uniformly that reddish-brown (no dark/white two-tone, no strap connectors). Place the plain reddish-brown handled basket in position 12.","a round, open tub/bucket basket in tan-brown with a strong diagonal/chevron weave on the sides, and TWO short ear-like handles on opposite sides (no big arch handle). Confirm when placed. more of a round tub that’s slightly flared at the top (wider opening than base) with a thicker/rolled rim. The key is the bold diagonal/chevron weave on the sides and the two small ear-like handles—no tall arch handle. (round tub with chevron weave + two small ear handles).",93,0.3763440860215054,0.24305555555555555
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,2,12,12,"an open-top, warm reddish-brown wicker basket with ONE arched handle. It’s taller and more oval/rounded-rectangle than",(last): a medium-light brown oval basket with ONE thick arched handle; the top rim is wavy/scalloped with a noticeable dip in the middle (front/back). The sides are more open lattice/vertical slats rather than a tight weave. Let me know when you’ve placed,21,0.5238095238095238,0.19298245614035087
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,3,1,1,"a rectangular wicker basket with a single wide arch handle. The sides are a distinctive dark green/teal weave with vertical striping, while the top rim and bottom/base are tan/orange wicker (two-tone look). Can you confirm when you’ve got that one?","a light tan picnic-style wicker basket with a tall handle rising from the center, and a hinged lid/flap on the RIGHT side that’s shown open. Kind of a rectangular/oval body with the open top section visible. Let me know when you’ve got it. the hinged lid/flap is flipped open to the RIGHT, and you can clearly see the dark interior/open compartment under the tall central handle.",45,0.4888888888888889,0.22916666666666666
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,3,2,2,"a small oval picnic-style basket made of very light/whitish wicker. It has a tall arch handle that’s partly wrapped in pale/white material near the top, and there are two reddish-brown attachment points where the handle meets the rim. Confirm when you’ve placed it.","a tall, straight-sided CYLINDER like a wicker bucket. It’s medium-brown and has a small loop handle attached near the rim (not a big arching handle over the top). The top is open, with some vertical slat-like gaps around the upper rim. Confirm when you’ve placed it. has TWO small loop handles opposite each other right at the rim, and no big arching handle over the top. It’s the tall straight-sided cylinder with that slightly slatted/openwork band near the top edge.",49,0.5306122448979592,0.23423423423423423
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,3,3,3,"a round, lidded wicker container that looks like a cat’s head: the lid has a cat face with whiskers and little ears, and the whole thing sits on three small stubby feet. Let me know when you’ve got it. the upright round lidded one with a cat face (whiskers/ears) and little feet. The side-profile, horizontal cat-shaped basket is","a deep, round bowl-shaped wicker basket (almost like a half-sphere) with a single thick, very dark brown/black arched handle. The rim has a lighter tan band and the basket looks deeper than the flatter oval handled ones. Confirm when placed. has a thick arched handle that’s very dark (almost black), and the body is a deep rounded half-sphere/bowl (not a flat oval). There’s also a lighter tan band right around the rim/top edge.",63,0.3492063492063492,0.18032786885245902
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,3,4,4,"the long horizontal, side-profile cat-shaped wicker basket: an oval/loaf body with the cat head protruding at one end (pointed snout), with a little ear and dark eye detail on top. Confirm when you’ve placed it in position 4.","a small, shallow, light-tan wicker basket with a VERY tall, thin arched handle that looks like twisted rope. The body is squat/rectangular-oval with a chunky checkerboard weave and thicker horizontal bands—no lid. has that chunky checkerboard/blocky weave (with thicker horizontal bands), not a spiral-coiled base. And the handle is very tall and looks like twisted rope.",42,0.2619047619047619,0.11827956989247312
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,3,5,5,"an open-top, light tan/pinkish wicker basket with a tall smooth arch handle. Key detail: the front side has a rectangular cut-out/open ‘window’ in the weave (like a little opening). More of a rounded-rectangle tub shape. Confirm when placed.","a short, wide open-top basket with a single thick arched handle. The body is dark gray/black wicker with a lighter beige band around the bottom/base, and the handle is gray with a lighter inner strip. No lid. Confirm when you’ve got the dark two-tone one.",43,0.32558139534883723,0.17721518987341772
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,3,6,6,"a tall, barrel-like cylindrical wicker basket, dark brown, open at the top. It has TWO small loop handles near the rim (one on each side), and you can see vertical slats inside. Confirm when you’ve placed it.",the novelty animal one: a tan wicker basket shaped like a duck/bird—an oval body with a raised head on the RIGHT side and a visible eye. Looks like it has a lid seam across the top; no normal handle. Confirm you’ve got the duck-shaped basket (not the cat-face one).,39,0.41025641025641024,0.2077922077922078
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,3,7,7,"a deep, round bowl-shaped wicker basket (almost like a cauldron) with a very thick, dark brown/black arched handle that looks like a branch. The body is warm brown/orange with tight fine weave. Confirm when you’ve placed it.","a round, light-tan lidded wicker container seen from above, with a CAT face on the lid (ears, whiskers, little nose) and it sits on small little feet/pegs. No handle—make sure it’s the cat-face one, not the duck-profile basket. yes, it’s the round lidded one with a cat face on top and little feet.",41,0.2682926829268293,0.12222222222222222
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,3,8,8,"a squat oval basket with a single thick arched handle, overall very dark gray/black wicker. The sides have horizontal striping, and there’s a noticeable lighter tan/cream band around the very bottom edge. Confirm when you’ve placed it.","a very shallow, wide oval light-tan basket with ONE thin arched handle. The base has a clear spiral/coiled pattern (concentric rings), like a coiled rope mat—no lid. the really flat, plate-like shallow oval with the spiral/coiled base (not a deep bowl).",41,0.2926829268292683,0.16
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,3,9,9,"a small, boxy rectangular honey-gold wicker basket with a single high handle that looks like a twisted rope braid. The front/sides have a neat checker/grid weave (more squared-off than the round baskets). Confirm when you’ve placed it. the boxy honey-gold one with the checker/grid sides and braided handle.","a boxy rectangular basket with a single arched handle. The body has dark green/teal vertical slats/paneling framed by brown wicker, and there’s a braided band running across the top front edge. No lid. Confirm when you spot the greenish rectangular one. distinctly green/teal paneling (not just dark brown).",55,0.36363636363636365,0.22988505747126436
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,3,10,10,"a large, round bucket/tub-shaped wicker basket in dark brown, open top, with TWO short thick loop handles on opposite sides right at the rim (no tall arch handle). Confirm when placed in position 10. has the small side loop handles at the rim (not tall like the barrel).","a round, deep tub/bucket-shaped basket in medium-dark brown with a tight diagonal/chevron weave. It has TWO small loop handles on the sides (no big arched handle), and it’s open-top (no lid). Confirm when you’ve got the round bucket with two side handles. yes—two short loop-tab side handles, and the diagonal/chevron weave is strong all around.",50,0.6,0.35294117647058826
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,3,11,11,"a very shallow, round tray-like wicker basket with a single thin arch handle. The base has a clear spiral/coil pattern, and the rim has some reddish-brown accents. Confirm when you’ve placed","a small oval open basket with a pale white/tan weave and ONE arched handle. The handle is attached on both sides with noticeable reddish/purple leather-like straps (little triangular tabs), making it stand out. No lid. Let me know when you’ve placed the one with the colored strap connectors. yes, the reddish/purple strap connectors are clearly visible on BOTH sides where the handle attaches. and it’s uniformly that reddish-brown (no dark/white two-tone, no strap connectors). Place the plain reddish-brown handled basket in position 12.",35,0.42857142857142855,0.13274336283185842
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,3,12,12,"the picnic-style wicker basket: long rectangular golden-brown body with a FLAT hinged lid/top, and one tall central handle rising from the middle (not open-top). Confirm when you’ve placed it in position 12.","an open-top, warm reddish-brown wicker basket with ONE arched handle. It’s taller and more oval/rounded-rectangle than",37,0.2702702702702703,0.20833333333333334
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,4,1,1,"a very shallow, low-sided oval basket like a serving tray, with a tall single arch handle. It’s light tan overall but has a darker brown band around the rim, and you can see a spiral weave pattern on the flat base. Let me know when you’ve got it placed. definitely more like a flat serving tray: very shallow sides, wide oval footprint, with that clear spiral-coil base and a darker brown band around the rim under the tall arch handle.","a rectangular wicker basket with a single wide arch handle. The sides are a distinctive dark green/teal weave with vertical striping, while the top rim and bottom/base are tan/orange wicker (two-tone look). Can you confirm when you’ve got that one?",84,0.2976190476190476,0.2403846153846154
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,4,2,2,"no lid—an open-top, low rectangular/boxy wicker basket with a very thick twisted-rope style single arch handle. The sides have a chunky square weave pattern, and it’s a warm medium tan overall. Confirm when you’ve placed it. squat/shallow, not a tall tote. Now","a small oval picnic-style basket made of very light/whitish wicker. It has a tall arch handle that’s partly wrapped in pale/white material near the top, and there are two reddish-brown attachment points where the handle meets the rim. Confirm when you’ve placed it.",49,0.40816326530612246,0.2564102564102564
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,4,3,3,a lidded woven basket shaped like a duck/bird in side view—round oval body with a little head/neck sticking out and a small dark eye on the head. Let me know when you spot it. the side-view bird/duck (not the front-facing animal face). Now,"a round, lidded wicker container that looks like a cat’s head: the lid has a cat face with whiskers and little ears, and the whole thing sits on three small stubby feet. Let me know when you’ve got it. the upright round lidded one with a cat face (whiskers/ears) and little feet. The side-profile, horizontal cat-shaped basket is",49,0.5306122448979592,0.3023255813953488
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,4,4,4,"a rectangular boxy basket with a single arch handle; the sides are dark green/teal weaving, with tan/orange trim and a braided band along the top rim. Confirm when you’ve placed open-top with a single arch handle. The key is the dark green/teal side weaving with tan/orange trim and a braided band along the top rim (no lid, no side handles).","the long horizontal, side-profile cat-shaped wicker basket: an oval/loaf body with the cat head protruding at one end (pointed snout), with a little ear and dark eye detail on top. Confirm when you’ve placed it in position 4.",66,0.22727272727272727,0.16129032258064516
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,4,5,5,"an open-top round tub/bucket basket in natural tan, with TWO small loop handles sticking up from the rim (one on each side). The weave is tight and diagonal/chevron-like. No lid and no big arch handle—just the two little side handles. Let me know when you’ve placed it. has short little loop handles right at the rim and it’s wider than tall. Now","an open-top, light tan/pinkish wicker basket with a tall smooth arch handle. Key detail: the front side has a rectangular cut-out/open ‘window’ in the weave (like a little opening). More of a rounded-rectangle tub shape. Confirm when placed.",69,0.2898550724637681,0.21739130434782608
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,4,6,6,"a deep, rounded bucket basket with one thick arch handle that’s very dark (almost black) and has a lighter wrap at the top center; the rim has a light tan band/reinforced edge. Confirm when you’ve got confirmation: yes on the very dark thick arch handle with a lighter wrap at the top center and a pale/tan reinforced rim band—but the basket body itself is more warm brown/orange wicker (not dark gray/black). Deep rounded bucket shape.","a tall, barrel-like cylindrical wicker basket, dark brown, open at the top. It has TWO small loop handles near the rim (one on each side), and you can see vertical slats inside. Confirm when you’ve placed it.",82,0.21951219512195122,0.17475728155339806
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,4,7,7,"a tall straight-sided cylindrical hamper basket (open top), natural brown wicker, with two small loop handles right near the top rim. Much taller than it is wide—no lid and no big arch handle. Confirm when you place it. the very tall cylinder (not the shorter tub). Now","a deep, round bowl-shaped wicker basket (almost like a cauldron) with a very thick, dark brown/black arched handle that looks like a branch. The body is warm brown/orange with tight fine weave. Confirm when you’ve placed it.",49,0.2653061224489796,0.16883116883116883
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,4,8,8,"a boxy rectangular picnic basket with a HINGED LID (closed), and one tall central handle arching over the top; golden-tan wicker. It’s the only one here that clearly has a lid. Confirm when placed. (closed hinged-lid picnic basket). Now","a squat oval basket with a single thick arched handle, overall very dark gray/black wicker. The sides have horizontal striping, and there’s a noticeable lighter tan/cream band around the very bottom edge. Confirm when you’ve placed it.",42,0.38095238095238093,0.23880597014925373
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,4,9,9,a lidded round basket shaped like a CAT face from the front—two little ears on top and painted eyes/whiskers; it sits on tiny feet. Not the side-view bird. the front-facing cat head with little feet. Now,"a small, boxy rectangular honey-gold wicker basket with a single high handle that looks like a twisted rope braid. The front/sides have a neat checker/grid weave (more squared-off than the round baskets). Confirm when you’ve placed it. the boxy honey-gold one with the checker/grid sides and braided handle.",40,0.3,0.14457831325301204
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,4,10,10,"an oval/boat-shaped open basket with a single arch handle; the rim is uneven/asymmetric (one side higher). It’s light tan with noticeable white/cream bands in the weave, and the handle connects on the sides with darker reddish-brown strap pieces. Let me know when you’ve placed has the reddish-brown strap connectors where the handle meets the sides, and the rim is noticeably uneven/higher on one side (boat-like).","a large, round bucket/tub-shaped wicker basket in dark brown, open top, with TWO short thick loop handles on opposite sides right at the rim (no tall arch handle). Confirm when placed in position 10. has the small side loop handles at the rim (not tall like the barrel).",75,0.29333333333333333,0.21359223300970873
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,4,11,11,"a plain light-brown wicker basket with a single thick arch handle. The body is squat and rounded-rectangular (wider than tall), open top, and it’s very uniform in color—no lid, no white bands, no dark handle, no extra side straps. Confirm when you place it’s not perfectly round, and the handle is NOT dark/black (it’s the same light brown). Now","a very shallow, round tray-like wicker basket with a single thin arch handle. The base has a clear spiral/coil pattern, and the rim has some reddish-brown accents. Confirm when you’ve placed",66,0.25757575757575757,0.20238095238095238
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,4,12,12,"a darker two-tone basket—rectangular-ish with a dark gray/black woven body (horizontal banding), lighter tan strip at the base/rim, and a dark twisted arch handle. Not the deep round bucket.","the picnic-style wicker basket: long rectangular golden-brown body with a FLAT hinged lid/top, and one tall central handle rising from the middle (not open-top). Confirm when you’ve placed it in position 12.",34,0.29411764705882354,0.16393442622950818
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,5,1,1,"a squat, rectangular-oval wicker basket with ONE big arched handle. The body is very dark brown/blackish, but there’s a noticeable lighter tan band around the bottom/base. The front shows vertical light/dark striping, and the handle is thick and dark. Let me know when you’ve got this one placed.","a very shallow, low-sided oval basket like a serving tray, with a tall single arch handle. It’s light tan overall but has a darker brown band around the rim, and you can see a spiral weave pattern on the flat base. Let me know when you’ve got it placed. definitely more like a flat serving tray: very shallow sides, wide oval footprint, with that clear spiral-coil base and a darker brown band around the rim under the tall arch handle.",54,0.5555555555555556,0.2777777777777778
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,5,2,2,a very light straw-colored wicker basket with a single tall handle. The basket is lopsided/teardrop-shaped—one end is higher and more pointed. The handle has a pale/white wrap near the top and little reddish tie points where it meets the sides. Confirm when you’ve placed,"no lid—an open-top, low rectangular/boxy wicker basket with a very thick twisted-rope style single arch handle. The sides have a chunky square weave pattern, and it’s a warm medium tan overall. Confirm when you’ve placed it. squat/shallow, not a tall tote. Now",50,0.4,0.25316455696202533
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,5,3,3,"a round, deep tub/bucket-shaped basket in medium tan. It has TWO small loop handles right at the rim (one on each side), not a big arching handle. The weave looks like a tight diagonal/chevron pattern. Let me know when you’ve placed ’s handles are just two short little “ear” loops right on the rim (not tall uprights), and there’s no big arch handle. The weave is that diagonal/chevron pattern on a deep round tub.",a lidded woven basket shaped like a duck/bird in side view—round oval body with a little head/neck sticking out and a small dark eye on the head. Let me know when you spot it. the side-view bird/duck (not the front-facing animal face). Now,80,0.3,0.22857142857142856
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,5,4,4,"a very round, bulbous bowl/bucket (almost cauldron-shaped) in warm brown wicker with ONE thick dark arched handle. The rim has a lighter tan band just under the handle. Not rectangular—more like a near-spherical bucket. Tell me when you’ve placed it. has a very dark (almost black-brown) thick arched handle, and the body is a fairly uniform warm brown weave with a lighter tan band right at the rim—NOT the more patterned/diamond or open-lattice looking one.","a rectangular boxy basket with a single arch handle; the sides are dark green/teal weaving, with tan/orange trim and a braided band along the top rim. Confirm when you’ve placed open-top with a single arch handle. The key is the dark green/teal side weaving with tan/orange trim and a braided band along the top rim (no lid, no side handles).",84,0.35714285714285715,0.25
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,5,5,5,"a tall, straight-sided cylindrical wicker basket (like a small hamper/wastebasket). It has TWO small upright loop handles on opposite sides at the rim, and there’s a distinctive more open/see-through slatted band right near the top edge. Medium brown overall. Confirm when you’ve placed the only tall cylinder with that see-through slatted band near the top.","an open-top round tub/bucket basket in natural tan, with TWO small loop handles sticking up from the rim (one on each side). The weave is tight and diagonal/chevron-like. No lid and no big arch handle—just the two little side handles. Let me know when you’ve placed it. has short little loop handles right at the rim and it’s wider than tall. Now",62,0.41935483870967744,0.24761904761904763
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,5,6,6,"a very shallow, low rectangular basket (almost like a tray) with ONE big thick twisted-rope handle arching over it. The weave on the sides looks chunky and square, and it’s a golden/orange-tan color. Let me know when you’ve placed has that braided/twisted rope-style single handle, and the basket itself is very shallow and tray-like (low rectangular sides), not a deep picnic basket.","a deep, rounded bucket basket with one thick arch handle that’s very dark (almost black) and has a lighter wrap at the top center; the rim has a light tan band/reinforced edge. Confirm when you’ve got confirmation: yes on the very dark thick arch handle with a lighter wrap at the top center and a pale/tan reinforced rim band—but the basket body itself is more warm brown/orange wicker (not dark gray/black). Deep rounded bucket shape.",70,0.45714285714285713,0.26666666666666666
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,5,7,7,"a light tan wicker tote with a rounded-rectangle shape and fairly tall sides. It has ONE plain arched handle (same light tan as the basket), and the top is open—inside you can see vertical slats/strips. Deeper than the shallow tray basket. Confirm when you’ve placed has a plain smooth rim (no braided trim), an open top with no lid, and one simple arched handle in the same light tan. It’s a deeper rounded-rectangle tote (not the shallow tray).","a tall straight-sided cylindrical hamper basket (open top), natural brown wicker, with two small loop handles right near the top rim. Much taller than it is wide—no lid and no big arch handle. Confirm when you place it. the very tall cylinder (not the shorter tub). Now",84,0.2976190476190476,0.23148148148148148
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,5,8,8,"the novelty animal basket shaped like a duck: an oval, low body with a raised duck head/neck sticking out on one end (side view), with a little dark eye. It’s tan wicker and has lid-like flaps on top. Let me know when you’ve placed it for position 8. the side-profile duck.","a boxy rectangular picnic basket with a HINGED LID (closed), and one tall central handle arching over the top; golden-tan wicker. It’s the only one here that clearly has a lid. Confirm when placed. (closed hinged-lid picnic basket). Now",56,0.32142857142857145,0.225
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_2/gpt5.2-acl_132452_2_data.json,5,9,9,"the other animal basket, a round squat tan wicker with a front-facing CAT face on top (you see whiskers, little nose/mouth, and eyes). It sits on small little feet/pegs. No long neck/head sticking out like the duck. Confirm when you’ve placed",a lidded round basket shaped like a CAT face from the front—two little ears on top and painted eyes/whiskers; it sits on tiny feet. Not the side-view bird. the front-facing cat head with little feet. Now,46,0.5217391304347826,0.3870967741935484
