extractor,gpt_model,experiment,prompt_strategy,director_model,matcher_model,session_id,trace_file,round,object_num,basket_id,referring_expression,previous_referring_expression,re_words,relative_lexical_overlap,jaccard_lexical_overlap
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,1,3,3,"a light-tan rectangular picnic basket with a tall handle rising from the center, and a hinged lid that’s flipped open and leaning off to the RIGHT side. Please confirm when you spot/place that one. the smaller picnic basket with the lid flipped open to the right (not a suitcase-style closed box).",,55,1.0,0.0
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,1,4,4,"an oval basket made of pale/white wicker with a tan rim, and a single arched handle that has little reddish/burgundy wrap accents near where it meets the sides. Confirm when you’ve placed",,35,1.0,0.0
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,1,5,5,"a small rectangular, boxy honey-brown basket with a very thick twisted-rope looking handle arching over it. The sides have a checkered weave (lighter vertical stakes with darker horizontal bands). Confirm when you’ve placed",,36,1.0,0.0
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,1,6,6,"the novelty round wicker basket shaped like a cat face—circular/lidded form with bead eyes and a little nose/mouth with whiskers on the front/top, and it sits on small feet. (Different from definitely has small little feet visible underneath.",,42,1.0,0.0
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,1,7,7,"a rectangular tote basket with a single arched handle; the body is two-tone with green/teal woven sides, but the rim and bottom/base are orange-brown. Confirm when you’ve placed ’s handle is the same orange-brown as the rim.",,43,1.0,0.0
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,1,8,8,"a short, squat basket with a single arched handle; the sides are dark gray/blackish wicker, but there’s a lighter natural-colored band/base near the bottom. Confirm when you’ve placed ’s handle is also dark/charcoal like the sides; the lighter natural color is mainly just a band at the very bottom/base.",,56,1.0,0.0
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,1,9,9,"a tall, straight-sided cylindrical wicker basket (like a small hamper), darker medium-brown overall, with TWO small loop handles near the top rim—no big arched handle and no lid. Please confirm when you’ve placed it. has two small loop handles opposite each other right at the top rim.",,51,1.0,0.0
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,1,10,10,"a shallow, round tray-like wicker basket with a very clear spiral/coil pattern on the base, and one simple arched handle spanning across the diameter (open top, no lid). Confirm when placed. quite flat like a tray, with a thin plain arched handle.",,44,1.0,0.0
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,1,11,11,"a deep round bucket/tub basket with TWO side handles that rise up like little ears (no big arching handle). The weave looks diagonal/chevron around the sides. Confirm when you’ve placed ’s two side handles stick up above the rim as integrated loops, and it looks chunky/thick-walled.",,51,1.0,0.0
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,1,12,12,"an open, light-brown wicker basket that’s rounded-rectangular with ONE thick arched handle. The key feature is the rim: it dips in a wavy/scalloped shape at the middle (front/back), giving it a little “smile” cutout. Confirm when you’ve placed",,44,1.0,0.0
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,2,1,1,"a light tan wicker picnic basket with a single tall center handle; it has a flat lid that’s hinged and shown opened/flipped up to the RIGHT side. Kind of a rectangular lunchbox shape. Confirm when you’ve got it. ’s lid is definitely shown open/raised and flipped off to the RIGHT side of the basket. It’s the light tan, rectangular picnic style with one tall center handle.","the novelty wicker basket shaped like a duck/bird—rounded body with a small head sticking out on the right, with two little bead eyes, and a flat strap-like handle running along the top/back. Let me know when you’ve got that one. the duck/bird shape, NOT the round cat-face one. ’s duck/bird profile.) Confirm when placed.",71,0.3380281690140845,0.22018348623853212
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,2,2,2,"a tall, straight-sided CYLINDER (like a wicker bucket). It’s medium-brown and has small loop handles at the rim (not a big arching handle)—you can see one little handle on the upper right. Open top. has very vertical, uniform sides: a tall cylinder/bucket. The handles are small loops right at the rim (no big arching handle). It’s not the shorter wide tub with two chunky side handles (that’s a different one). tall straight-sided cylindrical wicker bucket, open top, with small loop handles right at the rim (no big arch handle). Now","a deep, round bucket-style wicker basket with a very dark (almost black) thick arched handle; the body is uniform medium-brown with a slightly darker band right under the rim. Confirm when you’ve placed it.",98,0.1836734693877551,0.15384615384615385
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,2,3,3,"a deep ROUND bowl/bucket-shaped basket (almost hemispherical) with one thick DARK arched handle over the top and a darker band around the rim. Confirm when you spot it. ’s handle is very dark (dark brown to almost black) and thicker than most, arching over a deep round/hemispherical basket. There’s also a darker band right around the rim.","a light-tan rectangular picnic basket with a tall handle rising from the center, and a hinged lid that’s flipped open and leaning off to the RIGHT side. Please confirm when you spot/place that one. the smaller picnic basket with the lid flipped open to the right (not a suitcase-style closed box).",61,0.3442622950819672,0.22105263157894736
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,2,4,4,"a small shallow open basket in bright golden-brown wicker with a BIG oval handle made of twisted rope-like wicker (the handle dominates the shape). No lid, just a squat rectangular/oval body. Let me know when you’ve placed it. the squat shallow basket with a BIG oval handle made of thick twisted/rope-like wicker. The body is more rectangular/oval (not a round bowl), and it’s a bright golden-brown. ). and no colored wraps like","an oval basket made of pale/white wicker with a tan rim, and a single arched handle that has little reddish/burgundy wrap accents near where it meets the sides. Confirm when you’ve placed",80,0.2,0.16161616161616163
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,2,5,5,"a two-tone basket—dark charcoal/gray woven sides with a noticeably lighter/whitish band at the bottom. It’s an open oval/rectangular basket with one thick gray arched handle over the top. Confirm when you find the dark two-tone one. the one where the handle and rim look gray/dark (not warm brown), and the body is dark charcoal. The giveaway is the clearly lighter/whitish band around the bottom/base.","a small rectangular, boxy honey-brown basket with a very thick twisted-rope looking handle arching over it. The sides have a checkered weave (lighter vertical stakes with darker horizontal bands). Confirm when you’ve placed",74,0.22972972972972974,0.1827956989247312
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,2,6,6,"an animal-shaped lidded basket: it looks like a duck in side profile—oval body with a head/beak sticking out on the right and a little eye detail. Warm golden-brown wicker, with a lid seam around the middle. Confirm you’ve got the duck-shaped one.","the novelty round wicker basket shaped like a cat face—circular/lidded form with bead eyes and a little nose/mouth with whiskers on the front/top, and it sits on small feet. (Different from definitely has small little feet visible underneath.",48,0.3125,0.2
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,2,7,7,"a round lidded basket seen from above, with a CAT face on the lid (ears + whiskers, little nose/eyes). It also sits on small little feet/pegs. Let me know when you’ve placed the cat-face one.","a rectangular tote basket with a single arched handle; the body is two-tone with green/teal woven sides, but the rim and bottom/base are orange-brown. Confirm when you’ve placed ’s handle is the same orange-brown as the rim.",38,0.2631578947368421,0.14084507042253522
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,2,8,8,"a very shallow, round, tray-like light-tan basket with a thin arched handle. The base has a clear spiral/coil weave pattern (like a coiled rope), and the sides are low. Not rectangular—more like a flat round platter with a handle. Confirm when placed. the really shallow, platter-like round basket: low sides, wide flat base with a strong spiral/coil pattern, and a thin light-tan arched handle (not the thick twisted handle like it’s the really shallow, round platter/tray basket—low sides, wide flat base with a strong spiral/coil pattern, and a thin plain light-tan arched handle (not the thick twisted handle like","a short, squat basket with a single arched handle; the sides are dark gray/blackish wicker, but there’s a lighter natural-colored band/base near the bottom. Confirm when you’ve placed ’s handle is also dark/charcoal like the sides; the lighter natural color is mainly just a band at the very bottom/base.",111,0.22522522522522523,0.176056338028169
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,2,9,9,"a boxy rectangular basket with a single thick brown arched handle. The body is two-tone: dark green/teal vertical weaving on the sides, with warm brown/orange trim—especially a braided brown band along the top rim. not 10.","a tall, straight-sided cylindrical wicker basket (like a small hamper), darker medium-brown overall, with TWO small loop handles near the top rim—no big arched handle and no lid. Please confirm when you’ve placed it. has two small loop handles opposite each other right at the top rim.",40,0.3,0.1518987341772152
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,2,10,10,a round tub/cylindrical basket (medium brown) with TWO small loop handles on the sides (no big arch handle). The weave looks tight and diagonal/chevron-like. Can you swap position 10 to that round two-loop-handled tub and confirm?,"a shallow, round tray-like wicker basket with a very clear spiral/coil pattern on the base, and one simple arched handle spanning across the diameter (open top, no lid). Confirm when placed. quite flat like a tray, with a thin plain arched handle.",41,0.2926829268292683,0.1643835616438356
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,2,11,11,a small light-straw oval basket with one tall thin arched handle. Key detail: the handle has colored wrap/straps (reddish-purple accents) where it attaches on both sides. Not shallow like #8—more like a small oval carrier. Confirm when you spot the one with the colored handle wraps. ).,"a deep round bucket/tub basket with TWO side handles that rise up like little ears (no big arching handle). The weave looks diagonal/chevron around the sides. Confirm when you’ve placed ’s two side handles stick up above the rim as integrated loops, and it looks chunky/thick-walled.",50,0.26,0.14772727272727273
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,2,12,12,"an open-top, medium-brown wicker basket that’s boxy/rectangular with rounded corners and one arched handle. The key cue is the front rim dips down in a shallow V/curved notch (lower in the middle). No lid, no colored wraps, and no green panels.","an open, light-brown wicker basket that’s rounded-rectangular with ONE thick arched handle. The key feature is the rim: it dips in a wavy/scalloped shape at the middle (front/back), giving it a little “smile” cutout. Confirm when you’ve placed",46,0.5217391304347826,0.36363636363636365
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,3,1,1,"a boxy, rectangular wicker basket with a single thick arch handle. The sides are distinctly greenish/teal woven, with a tan/orange rim and matching tan base trim—very two-tone compared to the others. Let me know when you’ve got that one placed.","a light tan wicker picnic basket with a single tall center handle; it has a flat lid that’s hinged and shown opened/flipped up to the RIGHT side. Kind of a rectangular lunchbox shape. Confirm when you’ve got it. ’s lid is definitely shown open/raised and flipped off to the RIGHT side of the basket. It’s the light tan, rectangular picnic style with one tall center handle.",45,0.4888888888888889,0.23404255319148937
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,3,2,2,"a light tan/cream oval basket with one tall arch handle. Key tell: there’s a distinct white band around the top rim, and the handle has pale/white wrapping near the top plus small reddish ties where it connects on both sides. Confirm when you’ve found it.","a tall, straight-sided CYLINDER (like a wicker bucket). It’s medium-brown and has small loop handles at the rim (not a big arching handle)—you can see one little handle on the upper right. Open top. has very vertical, uniform sides: a tall cylinder/bucket. The handles are small loops right at the rim (no big arching handle). It’s not the shorter wide tub with two chunky side handles (that’s a different one). tall straight-sided cylindrical wicker bucket, open top, with small loop handles right at the rim (no big arch handle). Now",49,0.46938775510204084,0.18548387096774194
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,3,3,3,"the round lidded wicker container that looks like a cat’s head: the lid has a cat face with whiskers and little ears, with small colored eyes, and it sits on tiny feet. Let me know when you’ve placed it. the fully round, lidded container with the cat face looking straight at you on the top/lid, and it has little feet. The side-profile cat-shaped one is","a deep ROUND bowl/bucket-shaped basket (almost hemispherical) with one thick DARK arched handle over the top and a darker band around the rim. Confirm when you spot it. ’s handle is very dark (dark brown to almost black) and thicker than most, arching over a deep round/hemispherical basket. There’s also a darker band right around the rim.",70,0.2571428571428571,0.1592920353982301
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,3,4,4,the side-profile cat-shaped wicker basket: looks like a curled cat with a pointed snout/head sticking out to the right and a little ear on top (more like a 3D animal shape than a round lidded container). Confirm when placed.,"a small shallow open basket in bright golden-brown wicker with a BIG oval handle made of twisted rope-like wicker (the handle dominates the shape). No lid, just a squat rectangular/oval body. Let me know when you’ve placed it. the squat shallow basket with a BIG oval handle made of thick twisted/rope-like wicker. The body is more rectangular/oval (not a round bowl), and it’s a bright golden-brown. ). and no colored wraps like",42,0.42857142857142855,0.17307692307692307
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,3,5,5,"an open-top, light pinkish-tan wicker basket with a tall smooth arch handle. The body is an oval/rounded-rectangle, and the back wall is noticeably higher than the front (so it slopes down toward you). No white rim band or red ties. the pinkish-tan open tote with a clearly slanted rim (back higher than front) and the inside looks darker/grayish. No white rim band or red ties, and no internal divider.","a two-tone basket—dark charcoal/gray woven sides with a noticeably lighter/whitish band at the bottom. It’s an open oval/rectangular basket with one thick gray arched handle over the top. Confirm when you find the dark two-tone one. the one where the handle and rim look gray/dark (not warm brown), and the body is dark charcoal. The giveaway is the clearly lighter/whitish band around the bottom/base.",75,0.36,0.22131147540983606
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,3,6,6,"a tall, cylindrical bucket-style wicker basket (like a round storage bin) with TWO small loop handles near the top rim—no big arch handle. The weave looks like vertical slats/staves with darker brown bands. Confirm when you’ve got that one. has pretty rigid, straight vertical sides like a storage bin/barrel. The two small loop handles sit right at the rim (not big side handles), and it’s more upright and stiff than the softer tub-style one.","an animal-shaped lidded basket: it looks like a duck in side profile—oval body with a head/beak sticking out on the right and a little eye detail. Warm golden-brown wicker, with a lid seam around the middle. Confirm you’ve got the duck-shaped one.",81,0.2716049382716049,0.205607476635514
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,3,7,7,"a deep, round bowl/cauldron-shaped wicker basket with one thick arch handle that’s very dark brown/black. The body is warm medium-brown with a tight fine weave, no lid—overall looks like a deep pot with a dark handle. Confirm when placed. ’s handle is noticeably much darker than the body (almost black/dark chocolate), and the basket itself is a deep round “cauldron” shape rather than shallow.","a round lidded basket seen from above, with a CAT face on the lid (ears + whiskers, little nose/eyes). It also sits on small little feet/pegs. Let me know when you’ve placed the cat-face one.",71,0.15492957746478872,0.11224489795918367
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,3,8,8,"the dark charcoal/black oval basket with a single thick dark arch handle. It’s open-top, not super deep, and has a noticeable lighter/whitish accent weave right around the upper rim (like little light dashes). No lid, no red ties/white wrapped handle. the mostly-black/charcoal oval with the thick dark handle and that lighter whitish accent band around the rim. Now","a very shallow, round, tray-like light-tan basket with a thin arched handle. The base has a clear spiral/coil weave pattern (like a coiled rope), and the sides are low. Not rectangular—more like a flat round platter with a handle. Confirm when placed. the really shallow, platter-like round basket: low sides, wide flat base with a strong spiral/coil pattern, and a thin light-tan arched handle (not the thick twisted handle like it’s the really shallow, round platter/tray basket—low sides, wide flat base with a strong spiral/coil pattern, and a thin plain light-tan arched handle (not the thick twisted handle like",65,0.36923076923076925,0.15789473684210525
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,3,9,9,"a small, boxy rectangular honey-golden wicker basket with a single thick *twisted-rope* arch handle. Open top, tight square/checker weave on the sides (not dark, not pinkish). Confirm when you spot it. definitely more rectangular/boxy than oval, and the handle is a chunky braided/twisted rope (not a smooth cane handle).","a boxy rectangular basket with a single thick brown arched handle. The body is two-tone: dark green/teal vertical weaving on the sides, with warm brown/orange trim—especially a braided brown band along the top rim. not 10.",54,0.35185185185185186,0.25333333333333335
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,3,10,10,"a squat round tub/bucket basket (open top) with TWO chunky side handles sticking up from the rim—no big arch handle and no lid. It’s a dense dark-brown weave, like a sturdy woven planter. Confirm when you’ve placed it. has two opposite side handles and it’s pretty uniformly dark brown (no obvious light bands).",a round tub/cylindrical basket (medium brown) with TWO small loop handles on the sides (no big arch handle). The weave looks tight and diagonal/chevron-like. Can you swap position 10 to that round two-loop-handled tub and confirm?,59,0.3389830508474576,0.25
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,3,11,11,"a very shallow, round tray-like basket with ONE thin arch handle. The base shows a clear spiral/coil weave, and there’s a reddish-brown band around the rim on an otherwise light tan basket. Confirm when placed. definitely tray-shallow (more like a flat platter than a bowl), with that obvious spiral base and the reddish-brown rim band under a thin arch handle.",a small light-straw oval basket with one tall thin arched handle. Key detail: the handle has colored wrap/straps (reddish-purple accents) where it attaches on both sides. Not shallow like #8—more like a small oval carrier. Confirm when you spot the one with the colored handle wraps. ).,66,0.3181818181818182,0.22105263157894736
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,3,12,12,"a rectangular picnic-style wicker basket, open top, with ONE tall vertical handle in the center. The key detail: there’s a diagonal support/strap from the top of that handle down to one side of the basket (so it’s not just a simple arch). Golden-brown weave, fairly tall sides. Confirm when placed.","an open-top, medium-brown wicker basket that’s boxy/rectangular with rounded corners and one arched handle. The key cue is the front rim dips down in a shallow V/curved notch (lower in the middle). No lid, no colored wraps, and no green panels.",55,0.32727272727272727,0.21686746987951808
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,4,1,1,"a very shallow, wide oval wicker basket like a serving tray, with a flat spiral-woven base you can clearly see. It has one thin, pale handle arching high across it, and a slightly darker reddish-brown band around the rim. Let me know when you’ve got it. has a light straw-colored handle, and the basket itself is very flat/shallow like a tray (not a deep bowl). The spiral-coiled base is clearly visible from above. it’s the very shallow, wide oval tray-basket with a clearly visible spiral-coiled base, one high pale straw-colored handle, and a slightly darker reddish-brown band around the rim. (quick): a very shallow, wide oval tray-basket with a clear spiral/coiled base, one tall pale straw-colored handle, and a darker reddish-brown band around the rim.","a boxy, rectangular wicker basket with a single thick arch handle. The sides are distinctly greenish/teal woven, with a tan/orange rim and matching tan base trim—very two-tone compared to the others. Let me know when you’ve got that one placed.",140,0.16428571428571428,0.1419753086419753
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,4,2,2,"a standard open basket (no lid, not an animal/box). It’s a low, rectangular/oblong basket with fairly straight sides and a thick twisted-rope style handle arching over it; the weave is chunky and checker-like (square blocks), medium brown overall.","a light tan/cream oval basket with one tall arch handle. Key tell: there’s a distinct white band around the top rim, and the handle has pale/white wrapping near the top plus small reddish ties where it connects on both sides. Confirm when you’ve found it.",43,0.2558139534883721,0.13580246913580246
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,4,3,3,"the unusual novelty one: a lidded wicker basket shaped like a duck/bird. It’s an oval body with the lid as the back, and a protruding head with a small beak and a visible eye on the side. (Not a standard open basket.) Let me know when you spot it. pick: yes, the SIDE-PROFILE duck/bird with the head sticking out (not the face-on animal). Now it’s the lidded wicker basket shaped like a duck/bird in side profile—oval body with a head sticking out, small beak, and a visible eye (not the face-on round animal one). it’s the SIDE-PROFILE duck/bird-shaped lidded wicker basket—oval body with a head sticking out, small beak, and a visible eye. Now","the round lidded wicker container that looks like a cat’s head: the lid has a cat face with whiskers and little ears, with small colored eyes, and it sits on tiny feet. Let me know when you’ve placed it. the fully round, lidded container with the cat face looking straight at you on the top/lid, and it has little feet. The side-profile cat-shaped one is",128,0.3046875,0.24528301886792453
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,4,4,4,"(next in sequence): a rectangular, boxy basket with one arched handle and very distinctive two-tone colors—dark green/black woven sides, with a tan/orange rim and matching tan/orange base strip. There’s also a braided band running along the top edge. Tell me when you’ve got the handle is a thick dark-brown arch, attached at the upper corners/sides. Quick re-description of",the side-profile cat-shaped wicker basket: looks like a curled cat with a pointed snout/head sticking out to the right and a little ear on top (more like a 3D animal shape than a round lidded container). Confirm when placed.,68,0.16176470588235295,0.1111111111111111
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,4,5,5,"a squat, round tub-shaped wicker basket, medium brown, with a tight diagonal weave. Key feature: it has TWO small loop handles on the sides that stick up like little ears (no big arching handle). Let me know when you’ve placed it.","an open-top, light pinkish-tan wicker basket with a tall smooth arch handle. The body is an oval/rounded-rectangle, and the back wall is noticeably higher than the front (so it slopes down toward you). No white rim band or red ties. the pinkish-tan open tote with a clearly slanted rim (back higher than front) and the inside looks darker/grayish. No white rim band or red ties, and no internal divider.",43,0.23255813953488372,0.09259259259259259
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,4,6,6,"(top row, last): a deep, rounded bucket-like basket in medium brown with a single thick DARK handle arching over the top, plus a darker band around the rim. Confirm when you’ve got has a very dark/blackish smooth handle, and the rim has a distinct darker collar/band (looks like a separate dark ring), not a braided rim. The body is a deep rounded bucket with tight medium-brown weave.","a tall, cylindrical bucket-style wicker basket (like a round storage bin) with TWO small loop handles near the top rim—no big arch handle. The weave looks like vertical slats/staves with darker brown bands. Confirm when you’ve got that one. has pretty rigid, straight vertical sides like a storage bin/barrel. The two small loop handles sit right at the rim (not big side handles), and it’s more upright and stiff than the softer tub-style one.",72,0.4027777777777778,0.23387096774193547
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,4,7,7,"now (bottom row, leftmost). a tall cylindrical “barrel” basket, dark brown, open top, with TWO small loop handles right near the rim. It’s much taller than it is wide. Confirm when you’ve placed yes, it’s a tall dark-brown cylinder with a slightly flared rim and a more vertical-stave/strip look in the weave, plus two small loop handles near the top. Now","a deep, round bowl/cauldron-shaped wicker basket with one thick arch handle that’s very dark brown/black. The body is warm medium-brown with a tight fine weave, no lid—overall looks like a deep pot with a dark handle. Confirm when placed. ’s handle is noticeably much darker than the body (almost black/dark chocolate), and the basket itself is a deep round “cauldron” shape rather than shallow.",67,0.3582089552238806,0.21052631578947367
deterministic,,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_132452_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_132452_1/gpt5.2-acl_132452_1_data.json,4,8,8,"a rectangular picnic basket WITH A LID—lid is hinged and shown propped open at an angle. It has one tall central handle rising from the middle (not side-attached arches). Let me know when you spot ’s lid is hinged and shown open/leaning back, and the handle is centered (rises from the middle), not side-mounted. Next is","the dark charcoal/black oval basket with a single thick dark arch handle. It’s open-top, not super deep, and has a noticeable lighter/whitish accent weave right around the upper rim (like little light dashes). No lid, no red ties/white wrapped handle. the mostly-black/charcoal oval with the thick dark handle and that lighter whitish accent band around the rim. Now",60,0.2833333333333333,0.1574074074074074
