extractor,gpt_model,experiment,session_prefix,prompt_strategy,director_model,matcher_model,session_id,trace_file,round,accuracy,turns,words,re_words,mean_re_length,relative_lexical_overlap,jaccard_lexical_overlap,extracted_objects
deterministic,,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_6,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_6/gpt5.5-acl-emnlp_150519_6_data.json,1,100.0,26,710,318,26.5,1.0,0.0,12
deterministic,,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_6,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_6/gpt5.5-acl-emnlp_150519_6_data.json,2,100.0,26,701,306,25.5,0.9179933292039738,0.8276023024402214,12
deterministic,,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_6,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_6/gpt5.5-acl-emnlp_150519_6_data.json,3,100.0,26,690,293,24.416666666666668,0.97754329004329,0.9215331507229911,12
deterministic,,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_6,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_6/gpt5.5-acl-emnlp_150519_6_data.json,4,100.0,26,693,291,24.25,0.9634722222222223,0.9229646233687762,12
deterministic,,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_6,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_6/gpt5.5-acl-emnlp_150519_6_data.json,5,100.0,26,700,293,24.416666666666668,0.9695548654244305,0.9509249469558027,12
deterministic,,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_7,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_7/gpt5.5-acl-emnlp_150519_7_data.json,1,100.0,26,794,395,32.916666666666664,1.0,0.0,12
deterministic,,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_7,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_7/gpt5.5-acl-emnlp_150519_7_data.json,2,100.0,26,773,356,29.666666666666668,0.91403053119254,0.7782623323463159,12
deterministic,,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_7,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_7/gpt5.5-acl-emnlp_150519_7_data.json,3,100.0,26,764,354,29.5,0.9672987444585517,0.9359675313927602,12
deterministic,,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_7,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_7/gpt5.5-acl-emnlp_150519_7_data.json,4,100.0,26,763,345,28.75,0.9895731508634734,0.9600953644057094,12
deterministic,,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_7,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_7/gpt5.5-acl-emnlp_150519_7_data.json,5,100.0,26,766,347,28.916666666666668,0.9850553426990208,0.9762634555738005,12
deterministic,,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_8,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_8/gpt5.5-acl-emnlp_150519_8_data.json,1,100.0,26,742,363,30.25,1.0,0.0,12
deterministic,,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_8,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_8/gpt5.5-acl-emnlp_150519_8_data.json,2,100.0,26,714,351,29.25,0.9180375646605485,0.8282809745028522,12
deterministic,,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_8,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_8/gpt5.5-acl-emnlp_150519_8_data.json,3,100.0,26,722,343,28.583333333333332,0.97097272003186,0.9322488411919306,12
deterministic,,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_8,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_8/gpt5.5-acl-emnlp_150519_8_data.json,4,100.0,26,709,346,28.833333333333332,0.9862689393939394,0.9800983044733046,12
deterministic,,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_8,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_8/gpt5.5-acl-emnlp_150519_8_data.json,5,100.0,26,720,345,28.75,0.9775766716943188,0.9555779698242933,12
deterministic,,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_9,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_9/gpt5.5-acl-emnlp_150519_9_data.json,1,100.0,24,718,353,29.416666666666668,1.0,0.0,12
deterministic,,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_9,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_9/gpt5.5-acl-emnlp_150519_9_data.json,2,100.0,26,691,307,25.583333333333332,0.8996919626267451,0.731339976226869,12
deterministic,,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_9,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_9/gpt5.5-acl-emnlp_150519_9_data.json,3,100.0,26,687,300,25.0,0.9767053341675241,0.9381040355087542,12
deterministic,,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_9,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_9/gpt5.5-acl-emnlp_150519_9_data.json,4,100.0,24,657,299,24.916666666666668,0.973804840992341,0.9423551065162908,12
deterministic,,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_9,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_9/gpt5.5-acl-emnlp_150519_9_data.json,5,100.0,24,662,298,24.833333333333332,0.9727670940170942,0.9474795125585356,12
deterministic,,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_1,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_1/gpt5.2-cameron-cross-round-2_153526_1_data.json,1,100.0,32,683,248,20.666666666666668,1.0,0.0,12
deterministic,,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_1,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_1/gpt5.2-cameron-cross-round-2_153526_1_data.json,2,100.0,26,474,167,13.916666666666666,0.8773584294058433,0.5581463675213675,12
deterministic,,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_1,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_1/gpt5.2-cameron-cross-round-2_153526_1_data.json,3,100.0,26,450,153,12.75,0.8744429181929182,0.7239207551707553,12
deterministic,,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_1,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_1/gpt5.2-cameron-cross-round-2_153526_1_data.json,4,100.0,24,358,108,9.0,0.9532407407407408,0.682955932955933,12
deterministic,,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_1,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_1/gpt5.2-cameron-cross-round-2_153526_1_data.json,5,100.0,26,386,122,10.166666666666666,0.9424242424242425,0.9301587301587303,12
deterministic,,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_2,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_2/gpt5.2-cameron-cross-round-2_153526_2_data.json,1,100.0,26,486,214,17.833333333333332,1.0,0.0,12
deterministic,,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_2,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_2/gpt5.2-cameron-cross-round-2_153526_2_data.json,2,100.0,24,401,154,12.833333333333334,0.9026199494949495,0.6461514911959959,12
deterministic,,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_2,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_2/gpt5.2-cameron-cross-round-2_153526_2_data.json,3,91.66666666666666,24,382,143,11.916666666666666,0.9644841269841269,0.8786387223887223,12
deterministic,,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_2,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_2/gpt5.2-cameron-cross-round-2_153526_2_data.json,4,100.0,24,370,135,11.25,0.9907407407407408,0.933969155844156,12
deterministic,,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_2,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_2/gpt5.2-cameron-cross-round-2_153526_2_data.json,5,100.0,24,356,148,12.333333333333334,0.896223268833563,0.8837653563756506,12
deterministic,,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_3,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_3/gpt5.2-cameron-cross-round-2_153526_3_data.json,1,100.0,28,552,210,17.5,1.0,0.0,12
deterministic,,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_3,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_3/gpt5.2-cameron-cross-round-2_153526_3_data.json,2,100.0,26,469,164,13.666666666666666,0.8524366156719099,0.5786360720344386,12
deterministic,,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_3,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_3/gpt5.2-cameron-cross-round-2_153526_3_data.json,3,100.0,24,359,119,9.916666666666666,0.9709706959706961,0.7194238053613055,12
deterministic,,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_3,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_3/gpt5.2-cameron-cross-round-2_153526_3_data.json,4,100.0,26,376,119,9.916666666666666,0.8745428727046374,0.7714115133232781,12
deterministic,,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_3,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_3/gpt5.2-cameron-cross-round-2_153526_3_data.json,5,100.0,24,330,109,9.083333333333334,0.9888888888888889,0.9300653594771243,12
deterministic,,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_4,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_4/gpt5.2-cameron-cross-round-2_153526_4_data.json,1,100.0,32,722,272,22.666666666666668,1.0,0.0,12
deterministic,,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_4,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_4/gpt5.2-cameron-cross-round-2_153526_4_data.json,2,100.0,24,450,166,13.833333333333334,0.8107127825877827,0.5136928794543799,12
deterministic,,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_4,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_4/gpt5.2-cameron-cross-round-2_153526_4_data.json,3,100.0,26,490,172,14.333333333333334,0.9212148426622111,0.8742670292670293,12
deterministic,,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_4,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_4/gpt5.2-cameron-cross-round-2_153526_4_data.json,4,100.0,24,396,143,11.916666666666666,0.959848484848485,0.8010993649596592,12
deterministic,,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_4,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_4/gpt5.2-cameron-cross-round-2_153526_4_data.json,5,100.0,24,384,143,11.916666666666666,1.0,1.0,12
deterministic,,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_5,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_5/gpt5.2-cameron-cross-round-2_153526_5_data.json,1,100.0,30,689,264,22.0,1.0,0.0,12
deterministic,,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_5,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_5/gpt5.2-cameron-cross-round-2_153526_5_data.json,2,100.0,24,485,170,14.166666666666666,0.8821263703616645,0.5515103425191145,12
deterministic,,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_5,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_5/gpt5.2-cameron-cross-round-2_153526_5_data.json,3,100.0,26,519,177,14.75,0.9314204314204314,0.8929716117216118,12
deterministic,,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_5,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_5/gpt5.2-cameron-cross-round-2_153526_5_data.json,4,100.0,26,485,164,13.666666666666666,0.9350570926657883,0.800814830298526,12
deterministic,,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_5,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_5/gpt5.2-cameron-cross-round-2_153526_5_data.json,5,66.66666666666666,28,496,136,11.333333333333334,0.9567760942760942,0.7925170074786442,12
deterministic,,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_1,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_1/gpt5.2-cameron-cross-round_143215_1_data.json,1,83.33333333333334,30,588,240,20.0,1.0,0.0,12
deterministic,,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_1,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_1/gpt5.2-cameron-cross-round_143215_1_data.json,2,83.33333333333334,24,436,160,13.333333333333334,0.8523478835978836,0.5793110919581509,12
deterministic,,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_1,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_1/gpt5.2-cameron-cross-round_143215_1_data.json,3,100.0,26,458,167,13.916666666666666,0.8982590326340327,0.8355165059112428,12
deterministic,,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_1,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_1/gpt5.2-cameron-cross-round_143215_1_data.json,4,100.0,26,443,156,13.0,0.8893678081178082,0.7701526482776483,12
deterministic,,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_1,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_1/gpt5.2-cameron-cross-round_143215_1_data.json,5,83.33333333333334,28,438,158,13.166666666666666,0.9167929292929293,0.8245483682983683,12
deterministic,,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_2,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_2/gpt5.2-cameron-cross-round_143215_2_data.json,1,100.0,32,674,256,21.333333333333332,1.0,0.0,12
deterministic,,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_2,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_2/gpt5.2-cameron-cross-round_143215_2_data.json,2,91.66666666666666,26,507,181,15.083333333333334,0.7641636141636142,0.44790739430045284,12
deterministic,,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_2,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_2/gpt5.2-cameron-cross-round_143215_2_data.json,3,100.0,26,461,165,13.75,0.9108074333074333,0.7929549808429118,12
deterministic,,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_2,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_2/gpt5.2-cameron-cross-round_143215_2_data.json,4,91.66666666666666,28,483,171,14.25,0.8927531427531427,0.7874679552311131,12
deterministic,,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_2,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_2/gpt5.2-cameron-cross-round_143215_2_data.json,5,91.66666666666666,26,453,156,13.0,0.928592995169082,0.8175082903343774,12
deterministic,,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_3,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_3/gpt5.2-cameron-cross-round_143215_3_data.json,1,100.0,30,610,253,21.083333333333332,1.0,0.0,12
deterministic,,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_3,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_3/gpt5.2-cameron-cross-round_143215_3_data.json,2,100.0,26,473,172,14.333333333333334,0.7863955488955489,0.4579647054178538,12
deterministic,,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_3,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_3/gpt5.2-cameron-cross-round_143215_3_data.json,3,100.0,28,451,144,12.0,0.8685897435897436,0.6266730954230955,12
deterministic,,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_3,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_3/gpt5.2-cameron-cross-round_143215_3_data.json,4,100.0,28,458,143,11.916666666666666,0.9005647130647132,0.7820131257631258,12
deterministic,,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_3,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_3/gpt5.2-cameron-cross-round_143215_3_data.json,5,100.0,28,443,143,11.916666666666666,0.8545808966861599,0.7719668093845725,12
deterministic,,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_4,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_4/gpt5.2-cameron-cross-round_143215_4_data.json,1,100.0,28,565,241,20.083333333333332,1.0,0.0,12
deterministic,,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_4,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_4/gpt5.2-cameron-cross-round_143215_4_data.json,2,91.66666666666666,24,416,155,12.916666666666666,0.8394218612484868,0.5063818522926962,12
deterministic,,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_4,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_4/gpt5.2-cameron-cross-round_143215_4_data.json,3,100.0,26,420,151,12.583333333333334,0.9369814213564213,0.8451828400357811,12
deterministic,,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_4,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_4/gpt5.2-cameron-cross-round_143215_4_data.json,4,100.0,26,443,150,12.5,0.857162975912976,0.7371447996447996,12
deterministic,,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_4,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_4/gpt5.2-cameron-cross-round_143215_4_data.json,5,83.33333333333334,24,356,138,11.5,0.9362310691258059,0.829484812573048,12
deterministic,,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_5,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_5/gpt5.2-cameron-cross-round_143215_5_data.json,1,100.0,32,622,234,19.5,1.0,0.0,12
deterministic,,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_5,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_5/gpt5.2-cameron-cross-round_143215_5_data.json,2,100.0,24,366,135,11.25,0.861044511044511,0.5038041675480261,12
deterministic,,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_5,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_5/gpt5.2-cameron-cross-round_143215_5_data.json,3,100.0,26,410,142,11.833333333333334,0.9276341348709769,0.8945207570207571,12
deterministic,,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_5,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_5/gpt5.2-cameron-cross-round_143215_5_data.json,4,91.66666666666666,28,407,132,11.0,0.9182852965747704,0.751346460556987,12
deterministic,,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_5,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_5/gpt5.2-cameron-cross-round_143215_5_data.json,5,100.0,24,339,118,9.833333333333334,0.9337606837606837,0.8324483752115329,12
deterministic,,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_1/gpt5.5-cameron-emnlp-2_170010_1_data.json,1,100.0,26,201,61,5.083333333333333,1.0,0.0,12
deterministic,,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_1/gpt5.5-cameron-emnlp-2_170010_1_data.json,2,100.0,26,170,41,3.4166666666666665,0.9208333333333334,0.6107142857142857,12
deterministic,,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_1/gpt5.5-cameron-emnlp-2_170010_1_data.json,3,100.0,26,133,26,2.1666666666666665,1.0,0.6791666666666667,12
deterministic,,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_1/gpt5.5-cameron-emnlp-2_170010_1_data.json,4,100.0,26,133,26,2.1666666666666665,1.0,1.0,12
deterministic,,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_1/gpt5.5-cameron-emnlp-2_170010_1_data.json,5,100.0,26,133,26,2.1666666666666665,1.0,1.0,12
