extractor,gpt_model,experiment,session_prefix,prompt_strategy,director_model,matcher_model,session_id,trace_file,round,object_num,basket_id,referring_expression,previous_referring_expression,re_words,relative_lexical_overlap,jaccard_lexical_overlap
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,2,3,images/001.png,the deep rounded bucket/half-circle basket with ONE very dark (almost black) thick arched handle; the body is lighter medium-brown with tight small weave. Confirm when placed. the deep bucket with the handle much darker than the body.,"a deep, half-round ‘bucket’ basket with a single high arch handle that’s very dark brown/black and thick; the body is medium brown with tight small weave. Confirm when placed.",40,0.55,0.44
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,2,4,images/022.png,"a shallow rectangular basket with a VERY thick twisted/rope-like arched handle (and the rim is the same thick twist). The sides are a chunky square/block weave. Can you confirm when you pick that rope-handle rectangle? open (no lid), shallow and rectangular, with that unusually thick twisted rope handle AND matching rope-like rim plus chunky blocky weave sides.","a shallow, rectangular wicker basket with a very thick twisted/rope-like arched handle (same thick braid as the rim). The sides have a chunky square/block weave. Confirm when placed. that shallow rectangular one with the chunky block weave and thick twisted handle/rim.",62,0.6129032258064516,0.5507246376811594
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,2,5,images/040.png,"the squat oval basket that’s very dark gray/black wicker, with a few lighter horizontal stripe bands around the lower half, plus one dark arched handle. Confirm when you’ve placed the dark striped one. the very dark charcoal/black oval with the pale horizontal bands near the bottom.","the squat oval basket that’s dark gray/black wicker with several lighter horizontal bands/stripes around the bottom half, and a dark matching arch handle. Let me know when it’s placed. the very dark gray/black squat oval basket with a dark handle and a few lighter horizontal stripe bands near the bottom (not the lighter tan/cream oval baskets).",50,0.74,0.49333333333333335
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,2,6,images/076.png,the duck/goose-shaped woven basket in side profile—round oval body with a little head/beak sticking out on the RIGHT (no regular handle). Confirm when you place the animal-shaped one. the light tan duck/goose side-profile basket with the beak sticking out on the right and no handle. Ready for,the light tan woven basket shaped like a duck/goose in side profile—big oval body with a little head/beak protruding on the right. (Not the cat-face one.) Let me know when you’ve got it.,54,0.46296296296296297,0.373134328358209
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,2,7,images/033.png,the round LIDDED basket with a painted cat face—eyes/whiskers on top and two little ears; it also sits on tiny feet. Can you confirm when you’ve selected the cat-face lidded one?,a round lidded basket styled like a cat face—two little ears on top and painted eyes/whiskers on the lid (sitting on small feet). Confirm when you’ve got the cat-face one. the round lidded cat-face basket with little ears and painted whiskers/eyes (on small feet). Ready for,35,0.8,0.4745762711864407
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,2,8,images/019.png,a very shallow ROUND tray/basket with an obvious spiral/coiled pattern on the base and ONE arch handle spanning across it (handle attaches on opposite sides). It’s much flatter than the other handled baskets—please confirm when placed. the flattest shallow round tray with the spiral/coiled base and one arch handle.,"a very shallow ROUND tray basket with a spiral/coiled pattern on the base and one long arch handle spanning across it (handle attaches on opposite sides). Let me know when you’ve placed the flat round tray-with-handle. the flat, shallow round tray (not a deep bowl) with the obvious spiral/coiled base and a single arch handle attached at opposite sides.",54,0.7592592592592593,0.5324675324675324
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,2,9,images/012.png,"the rectangular basket with GREEN/TEAL vertical sides, a light-tan braided scalloped rim, and a tan arched handle. Confirm when you’ve placed the green-and-tan one.",a rectangular handled basket with a distinctive green/teal body (vertical bands) and a light-tan braided rim that has a scalloped edge; the handle is tan and matches the rim. Confirm when you place the green-and-tan rectangular one.,29,0.8620689655172413,0.5555555555555556
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,2,10,images/065.png,"a deep round tub/bucket basket with TWO big ear-like loop handles on opposite sides (no single arch handle). The weave looks diagonal/chevron, with slightly darker banding toward the bottom. Confirm when you place the two-loop-handled tub. the deep round tub with two big loop handles on opposite sides (no single arch).","a deep round tub/bucket basket with TWO big ear-like loop handles built into the rim (one on each side). The weave has a diagonal/chevron look with darker banding near the bottom. Confirm when you place the two-side-handled tub. the deep round tub with two big loop/ear handles sticking up from the rim on both sides, with that diagonal/chevron-style weave and darker banding near the bottom.",56,0.75,0.4827586206896552
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,2,11,images/009.png,"the light cream/white oval wicker basket with one arch handle; look for the little dark wrap bands on the handle near where it connects to the rim (two-tone, paler than most). Confirm when you’ve placed it. the very pale cream/white oval handled basket, and it DOES have a tan/brown band around the middle of the body, plus the little dark wrap bands where the handle meets the rim. Go ahead and lock that into position 11.","a light, two-tone wicker basket with an oval body and one arch handle; the handle has small darker wrap bands near where it meets the rim, giving it an angled/asymmetric look. Confirm when you’ve got the light two-tone oval handled one. the pale cream/white + tan two-tone oval basket, with that darker tan band around the middle and the little dark wrap bands where the handle meets the rim (handle looks a bit angled/asymmetric).",81,0.6666666666666666,0.5046728971962616
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,2,12,images/017.png,"the small squat light-brown basket with ONE arched handle and a very distinctive wavy/scalloped rim—there’s a noticeable dip/notch at the front (and back), unlike a smooth oval rim. No lid, no stripes. Confirm when you’ve placed the wavy-rim one.","a small, squat light-brown basket with ONE arched handle and a very distinctive wavy/scalloped rim—there’s a noticeable dip/notch at the front (and back), unlike a smooth oval rim. No lid, no stripes. Confirm when you place it.",46,0.8478260869565217,0.7959183673469388
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,3,1,images/012.png,the rectangular basket with GREEN/TEAL vertical sides and a light-tan braided scalloped rim; it has a tan arched handle matching the rim. (The only green-and-tan rectangular one.) Confirm when you’ve got it.,"the rectangular basket with GREEN/TEAL vertical sides, a light-tan braided scalloped rim, and a tan arched handle. Confirm when you’ve placed the green-and-tan one.",37,0.7567567567567568,0.7368421052631579
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,3,2,images/009.png,"the very pale cream/white oval basket with one arch handle. It has a noticeable tan/brown band around the middle of the body, and little dark wrap bands where the handle joins the rim. Confirm when placed.","the light cream/white oval wicker basket with one arch handle; look for the little dark wrap bands on the handle near where it connects to the rim (two-tone, paler than most). Confirm when you’ve placed it. the very pale cream/white oval handled basket, and it DOES have a tan/brown band around the middle of the body, plus the little dark wrap bands where the handle meets the rim. Go ahead and lock that into position 11.",38,0.9210526315789473,0.4166666666666667
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,3,3,images/033.png,"the round LIDDED basket with a painted cat face—eyes and whiskers on top—with two little ears, and it stands on tiny feet. Please confirm when you select the cat-face one.",the round LIDDED basket with a painted cat face—eyes/whiskers on top and two little ears; it also sits on tiny feet. Can you confirm when you’ve selected the cat-face lidded one?,33,0.8484848484848485,0.7
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,3,4,images/076.png,the light-tan woven basket shaped like a duck/goose in side profile—big oval body with a small head/beak sticking out on the RIGHT. No normal arch handle (it’s the animal-shaped one). Confirm when placed.,the duck/goose-shaped woven basket in side profile—round oval body with a little head/beak sticking out on the RIGHT (no regular handle). Confirm when you place the animal-shaped one. the light tan duck/goose side-profile basket with the beak sticking out on the right and no handle. Ready for,39,0.7692307692307693,0.47619047619047616
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,3,5,images/017.png,"a medium-light brown, deep rounded bucket basket with ONE plain arched handle (same brown as the body) and a distinctly wavy/scalloped rim all the way around. Not the very dark-handle bucket. Confirm when you’ve placed the wavy-rim bucket. the medium-brown rounded bucket where the handle is about the same color as the body, and the top rim has that clearly wavy/scalloped edge all around (not the bucket with the almost-black handle).","the small squat light-brown basket with ONE arched handle and a very distinctive wavy/scalloped rim—there’s a noticeable dip/notch at the front (and back), unlike a smooth oval rim. No lid, no stripes. Confirm when you’ve placed the wavy-rim one.",79,0.3291139240506329,0.26262626262626265
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,3,6,images/037.png,"a tall, straight-sided cylindrical hamper basket (open top) with TWO small loop handles near the rim, one on each side. Medium-brown with a vertical panel-like weave. Confirm when you’ve got the tall cylinder with the two little loops. (tall open cylinder with two small side loops, no big arch handle).","a tall straight-sided cylindrical hamper basket, open top, with TWO small loop handles near the rim (one on each side). Medium-brown, panel/vertical weave. Let me know when you’ve got the tall cylinder with the two little loops.",54,0.7037037037037037,0.6666666666666666
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,3,7,images/001.png,the deep rounded bucket basket with ONE very dark/near-black thick arched handle; the body is lighter medium-brown with a tight small weave. (This is the one where the handle is much darker than the basket.) Confirm when placed.,the deep rounded bucket/half-circle basket with ONE very dark (almost black) thick arched handle; the body is lighter medium-brown with tight small weave. Confirm when placed. the deep bucket with the handle much darker than the body.,41,0.8048780487804879,0.6875
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,3,8,images/040.png,"the squat OVAL basket that’s very dark gray/black wicker, with a few pale horizontal stripe bands around the lower half; it has one dark arched handle. Confirm when you’ve selected the dark striped oval one. the very dark charcoal/black oval with a matching dark handle, and the lighter stripe bands are mainly on the LOWER half only.","the squat oval basket that’s very dark gray/black wicker, with a few lighter horizontal stripe bands around the lower half, plus one dark arched handle. Confirm when you’ve placed the dark striped one. the very dark charcoal/black oval with the pale horizontal bands near the bottom.",61,0.7377049180327869,0.6818181818181818
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,3,9,images/022.png,"a shallow RECTANGULAR basket with a very thick twisted/rope-like arched handle, and the rim is the same thick twist. The sides are a chunky square/block weave (honey-brown). Confirm when you’ve placed the rope-handle rectangle. the shallow rectangle with the extra-thick twisted rope handle and matching rope rim.","a shallow rectangular basket with a VERY thick twisted/rope-like arched handle (and the rim is the same thick twist). The sides are a chunky square/block weave. Can you confirm when you pick that rope-handle rectangle? open (no lid), shallow and rectangular, with that unusually thick twisted rope handle AND matching rope-like rim plus chunky blocky weave sides.",54,0.8333333333333334,0.6338028169014085
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,3,10,images/065.png,"a deep round tub/bucket basket with TWO big ear-like loop handles sticking up from opposite sides of the rim (no single arch handle). The weave looks diagonal/chevron. Confirm when placed. (two ear-like side loops, diagonal weave).","a deep round tub/bucket basket with TWO big ear-like loop handles on opposite sides (no single arch handle). The weave looks diagonal/chevron, with slightly darker banding toward the bottom. Confirm when you place the two-loop-handled tub. the deep round tub with two big loop handles on opposite sides (no single arch).",40,0.7,0.4117647058823529
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,3,11,images/019.png,the very shallow ROUND tray with an obvious spiral/coiled base and ONE arch handle spanning across it (attaches on opposite sides). It’s much flatter than the bucket baskets. Confirm when placed. the flattest shallow round tray with the spiral/coiled base and one arch handle.,a very shallow ROUND tray/basket with an obvious spiral/coiled pattern on the base and ONE arch handle spanning across it (handle attaches on opposite sides). It’s much flatter than the other handled baskets—please confirm when placed. the flattest shallow round tray with the spiral/coiled base and one arch handle.,47,0.9787234042553191,0.8363636363636363
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,3,12,images/015.png,(last): the boxy rectangular picnic basket with a tall center handle and the LID OPEN—hinged and flipped off to the right side. Confirm when you’ve selected the open-lid picnic basket.,"(top-left): the boxy rectangular picnic basket with a tall center handle, and the lid is OPEN—hinged and flipped off to the right side. Can you confirm when you’ve selected the open-lid one?",33,0.9090909090909091,0.7692307692307693
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,4,1,images/019.png,"the very shallow ROUND tray basket with the obvious spiral/coiled base, and one light-colored arch handle spanning across (attached on opposite sides). It’s the flattest round one—confirm when you’ve selected it. the flattest round tray with the really obvious spiral base and one arch handle.",the very shallow ROUND tray with an obvious spiral/coiled base and ONE arch handle spanning across it (attaches on opposite sides). It’s much flatter than the bucket baskets. Confirm when placed. the flattest shallow round tray with the spiral/coiled base and one arch handle.,50,0.74,0.6166666666666667
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,4,2,images/022.png,"the shallow rectangular basket with the SUPER thick twisted/rope-like arched handle, and the rim is the same thick rope twist; sides look like chunky square/block weave. Confirm when you’ve got that rope-handle rectangle. the shallow rectangle with the super-thick twisted rope handle and matching rope rim.","a shallow RECTANGULAR basket with a very thick twisted/rope-like arched handle, and the rim is the same thick twist. The sides are a chunky square/block weave (honey-brown). Confirm when you’ve placed the rope-handle rectangle. the shallow rectangle with the extra-thick twisted rope handle and matching rope rim.",52,0.8653846153846154,0.7377049180327869
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,4,3,images/076.png,the light tan animal-shaped basket (duck/goose) in side profile—big oval body with a small head/beak sticking out on the RIGHT. No regular arch handle. Confirm when you place the duck/goose one.,the light-tan woven basket shaped like a duck/goose in side profile—big oval body with a small head/beak sticking out on the RIGHT. No normal arch handle (it’s the animal-shaped one). Confirm when placed.,36,0.8611111111111112,0.7045454545454546
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,4,4,images/012.png,"the rectangular basket with GREEN/TEAL vertical sides, a light-tan braided rim that’s scalloped, and a tan arched handle matching the rim. (Only one with green panels.) Confirm when placed.",the rectangular basket with GREEN/TEAL vertical sides and a light-tan braided scalloped rim; it has a tan arched handle matching the rim. (The only green-and-tan rectangular one.) Confirm when you’ve got it.,32,0.84375,0.6428571428571429
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,4,5,images/065.png,the deep round tub/bucket basket with TWO big ear-like loop handles sticking up on opposite sides of the rim (no single arch handle). The weave looks diagonal/chevron. Confirm when you’ve placed the two-loop-handled tub.,"a deep round tub/bucket basket with TWO big ear-like loop handles sticking up from opposite sides of the rim (no single arch handle). The weave looks diagonal/chevron. Confirm when placed. (two ear-like side loops, diagonal weave).",40,0.8,0.6666666666666666
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,4,6,images/001.png,"the deep rounded bucket basket with ONE very dark/near-black thick arched handle (handle much darker than the body). The body is medium-brown with a tight small weave. Please confirm when you’ve selected the dark-handle bucket. the deep rounded bucket where the thick arched handle is near-black and much darker than the lighter brown tight-weave body, and the rim is smooth (NOT wavy/scalloped).",the deep rounded bucket basket with ONE very dark/near-black thick arched handle; the body is lighter medium-brown with a tight small weave. (This is the one where the handle is much darker than the basket.) Confirm when placed.,70,0.5285714285714286,0.5
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,4,7,images/037.png,"a tall straight-sided CYLINDRICAL hamper basket, open top, with TWO small loop handles right near the rim (one on each side). Medium-brown with a vertical/panel-like weave. Confirm when you place the tall cylinder with the two little loops.","a tall, straight-sided cylindrical hamper basket (open top) with TWO small loop handles near the rim, one on each side. Medium-brown with a vertical panel-like weave. Confirm when you’ve got the tall cylinder with the two little loops. (tall open cylinder with two small side loops, no big arch handle).",42,0.9523809523809523,0.7142857142857143
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,4,8,images/015.png,"the boxy rectangular picnic basket with a tall center handle, and the lid is OPEN—hinged and flipped off to the RIGHT side. Please confirm when you’ve got the open-lid rectangle. the boxy picnic basket where the slatted lid is clearly OPEN and flipped/leaning to the RIGHT side under the tall center handle.",(last): the boxy rectangular picnic basket with a tall center handle and the LID OPEN—hinged and flipped off to the right side. Confirm when you’ve selected the open-lid picnic basket.,56,0.5535714285714286,0.5344827586206896
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,4,9,images/033.png,the round LIDDED basket with a painted cat face on top—eyes/whiskers—and two little ears; it’s also on tiny feet. Confirm when you’ve selected the cat-face lidded one.,"the round LIDDED basket with a painted cat face—eyes and whiskers on top—with two little ears, and it stands on tiny feet. Please confirm when you select the cat-face one.",33,0.8484848484848485,0.7368421052631579
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,4,10,images/009.png,the very pale cream/white OVAL basket with one arch handle—look for a tan/brown band around the middle of the body and little dark wrap bands where the handle joins the rim. Confirm when you place that light two-tone oval.,"the very pale cream/white oval basket with one arch handle. It has a noticeable tan/brown band around the middle of the body, and little dark wrap bands where the handle joins the rim. Confirm when placed.",43,0.7906976744186046,0.723404255319149
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,4,11,images/017.png,"the medium-light brown deep rounded bucket basket with ONE arch handle the same brown as the body, and a very obvious wavy/scalloped rim all the way around the top. (Not the near-black handle one.) Confirm when placed. the one with the wavy/scalloped rim all around and a medium-brown handle (not dark/black).","a medium-light brown, deep rounded bucket basket with ONE plain arched handle (same brown as the body) and a distinctly wavy/scalloped rim all the way around. Not the very dark-handle bucket. Confirm when you’ve placed the wavy-rim bucket. the medium-brown rounded bucket where the handle is about the same color as the body, and the top rim has that clearly wavy/scalloped edge all around (not the bucket with the almost-black handle).",57,0.8947368421052632,0.6
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,4,12,images/040.png,"(last): the squat OVAL basket that’s very dark gray/black, with a dark arched handle and a few pale horizontal stripe bands around the LOWER half. Please confirm when you’ve placed the dark striped oval one.","the squat OVAL basket that’s very dark gray/black wicker, with a few pale horizontal stripe bands around the lower half; it has one dark arched handle. Confirm when you’ve selected the dark striped oval one. the very dark charcoal/black oval with a matching dark handle, and the lighter stripe bands are mainly on the LOWER half only.",38,0.9210526315789473,0.546875
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,5,1,images/040.png,the very dark charcoal/black squat oval basket with one dark arch handle and a few pale horizontal stripe bands around the LOWER half (striped dark one). Confirm when you’ve selected it. (dark striped oval).,"(last): the squat OVAL basket that’s very dark gray/black, with a dark arched handle and a few pale horizontal stripe bands around the LOWER half. Please confirm when you’ve placed the dark striped oval one.",36,0.8055555555555556,0.6444444444444445
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,5,2,images/009.png,"the very LIGHT cream/white oval ‘purse/boat’ basket with one arch handle—look for the little dark wrap bands on the handle where it connects to the rim (two-tone light body). Please confirm when placed. mostly very light/cream overall—NO bold tan/brown band around the middle. The key is the pale body + the little dark wrap bands where the handle meets the rim. If yours has a strong mid-body tan stripe, that’s a different basket.",the very pale cream/white OVAL basket with one arch handle—look for a tan/brown band around the middle of the body and little dark wrap bands where the handle joins the rim. Confirm when you place that light two-tone oval.,81,0.4567901234567901,0.42528735632183906
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,5,3,images/065.png,the deep round tub/bucket basket with TWO big ear-like loop handles sticking up on opposite sides (no single arch handle). The weave looks diagonal/chevron. Confirm when you’ve got the two-loop-handled tub. the deep tub with two ear-like side loops and diagonal weave.,the deep round tub/bucket basket with TWO big ear-like loop handles sticking up on opposite sides of the rim (no single arch handle). The weave looks diagonal/chevron. Confirm when you’ve placed the two-loop-handled tub.,49,0.7551020408163265,0.7115384615384616
deterministic,,ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-emnlp_160133_4/gpt5.2-acl-emnlp_160133_4_data.json,5,4,images/001.png,the deep rounded bucket basket with ONE very dark/near-black thick arched handle (handle much darker than the body). The body is medium-brown with a tight small weave and a smooth rim (not wavy). Confirm when you select it. near-black thick handle and a smooth (non-wavy) rim.,"the deep rounded bucket basket with ONE very dark/near-black thick arched handle (handle much darker than the body). The body is medium-brown with a tight small weave. Please confirm when you’ve selected the dark-handle bucket. the deep rounded bucket where the thick arched handle is near-black and much darker than the lighter brown tight-weave body, and the rim is smooth (NOT wavy/scalloped).",51,0.8431372549019608,0.5512820512820513
