extractor,gpt_model,experiment,session_prefix,prompt_strategy,director_model,matcher_model,session_id,trace_file,round,accuracy,turns,words,re_words,mean_re_length,relative_lexical_overlap,jaccard_lexical_overlap,extracted_objects
gpt,gpt-5.5,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_5,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_5/gpt5.5-acl-emnlp_150519_5_data.json,3,100.0,26,748,310,25.833333333333332,0.9419051174830745,0.8979375548646962,12
gpt,gpt-5.5,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_5,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_5/gpt5.5-acl-emnlp_150519_5_data.json,4,100.0,26,741,299,24.916666666666668,0.9905879752431477,0.949495844657135,12
gpt,gpt-5.5,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_5,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_5/gpt5.5-acl-emnlp_150519_5_data.json,5,100.0,26,735,296,24.666666666666668,0.9740611857278524,0.9427664182665714,12
gpt,gpt-5.5,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_6,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_6/gpt5.5-acl-emnlp_150519_6_data.json,1,100.0,26,710,318,26.5,1.0,0.0,12
gpt,gpt-5.5,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_6,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_6/gpt5.5-acl-emnlp_150519_6_data.json,2,100.0,26,701,306,25.5,0.9179933292039738,0.8276023024402214,12
gpt,gpt-5.5,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_6,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_6/gpt5.5-acl-emnlp_150519_6_data.json,3,100.0,26,690,293,24.416666666666668,0.97754329004329,0.9215331507229911,12
gpt,gpt-5.5,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_6,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_6/gpt5.5-acl-emnlp_150519_6_data.json,4,100.0,26,693,291,24.25,0.9634722222222223,0.9229646233687762,12
gpt,gpt-5.5,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_6,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_6/gpt5.5-acl-emnlp_150519_6_data.json,5,100.0,26,700,281,23.416666666666668,0.9682589786756454,0.910410244850988,12
gpt,gpt-5.5,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_7,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_7/gpt5.5-acl-emnlp_150519_7_data.json,1,100.0,26,794,351,29.25,1.0,0.0,12
gpt,gpt-5.5,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_7,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_7/gpt5.5-acl-emnlp_150519_7_data.json,2,100.0,26,773,320,26.666666666666668,0.9075881313971826,0.7724743845011389,12
gpt,gpt-5.5,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_7,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_7/gpt5.5-acl-emnlp_150519_7_data.json,3,100.0,26,764,306,25.5,0.9623580802191496,0.892773686413126,12
gpt,gpt-5.5,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_7,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_7/gpt5.5-acl-emnlp_150519_7_data.json,4,100.0,26,763,309,25.75,0.9521340977862719,0.9226115177428585,12
gpt,gpt-5.5,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_7,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_7/gpt5.5-acl-emnlp_150519_7_data.json,5,100.0,26,766,311,25.916666666666668,0.9832432228265562,0.973419990503324,12
gpt,gpt-5.5,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_8,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_8/gpt5.5-acl-emnlp_150519_8_data.json,1,100.0,26,742,322,26.833333333333332,1.0,0.0,12
gpt,gpt-5.5,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_8,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_8/gpt5.5-acl-emnlp_150519_8_data.json,2,100.0,26,714,303,25.25,0.9394348645225222,0.8416751438303164,12
gpt,gpt-5.5,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_8,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_8/gpt5.5-acl-emnlp_150519_8_data.json,3,100.0,26,722,295,24.583333333333332,0.9662011230851811,0.9229241239173772,12
gpt,gpt-5.5,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_8,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_8/gpt5.5-acl-emnlp_150519_8_data.json,4,100.0,26,709,298,24.833333333333332,0.9841338259441708,0.9768917624521073,12
gpt,gpt-5.5,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_8,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_8/gpt5.5-acl-emnlp_150519_8_data.json,5,100.0,26,720,285,23.75,0.9729830322933771,0.9091691843472205,12
gpt,gpt-5.5,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_9,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_9/gpt5.5-acl-emnlp_150519_9_data.json,1,100.0,24,718,350,29.166666666666668,1.0,0.0,12
gpt,gpt-5.5,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_9,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_9/gpt5.5-acl-emnlp_150519_9_data.json,2,100.0,26,691,307,25.583333333333332,0.903064978499761,0.7474149498700312,12
gpt,gpt-5.5,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_9,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_9/gpt5.5-acl-emnlp_150519_9_data.json,3,100.0,26,687,300,25.0,0.9767053341675241,0.9381040355087542,12
gpt,gpt-5.5,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_9,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_9/gpt5.5-acl-emnlp_150519_9_data.json,4,100.0,24,657,299,24.916666666666668,0.973804840992341,0.9423551065162908,12
gpt,gpt-5.5,ACL,gpt5.5-acl-emnlp,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl-emnlp_150519_9,data/experiments/ACL/2026-05-15/gpt5.5-acl/gpt5.5-acl-emnlp_150519_9/gpt5.5-acl-emnlp_150519_9_data.json,5,100.0,24,662,286,23.833333333333332,0.9716062801932369,0.9076936464994,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_1,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_1/gpt5.2-cameron-cross-round-2_153526_1_data.json,1,100.0,32,683,238,19.833333333333332,1.0,0.0,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_1,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_1/gpt5.2-cameron-cross-round-2_153526_1_data.json,2,100.0,26,474,165,13.75,0.9146612782642194,0.6044074683013302,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_1,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_1/gpt5.2-cameron-cross-round-2_153526_1_data.json,3,100.0,26,450,152,12.666666666666666,0.8837896825396824,0.7383960459618355,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_1,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_1/gpt5.2-cameron-cross-round-2_153526_1_data.json,4,100.0,24,358,108,9.0,0.9532407407407408,0.699414011914012,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_1,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_1/gpt5.2-cameron-cross-round-2_153526_1_data.json,5,100.0,26,386,121,10.083333333333334,0.9276094276094277,0.9153439153439153,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_2,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_2/gpt5.2-cameron-cross-round-2_153526_2_data.json,1,100.0,26,486,212,17.666666666666668,1.0,0.0,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_2,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_2/gpt5.2-cameron-cross-round-2_153526_2_data.json,2,100.0,24,401,154,12.833333333333334,0.9373421717171718,0.6801710990391331,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_2,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_2/gpt5.2-cameron-cross-round-2_153526_2_data.json,3,91.66666666666666,24,382,143,11.916666666666666,0.9644841269841269,0.8786387223887223,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_2,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_2/gpt5.2-cameron-cross-round-2_153526_2_data.json,4,100.0,24,370,135,11.25,0.9907407407407408,0.933969155844156,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_2,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_2/gpt5.2-cameron-cross-round-2_153526_2_data.json,5,100.0,24,356,136,11.333333333333334,0.978125,0.9628051346801346,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_3,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_3/gpt5.2-cameron-cross-round-2_153526_3_data.json,1,100.0,28,552,208,17.333333333333332,1.0,0.0,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_3,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_3/gpt5.2-cameron-cross-round-2_153526_3_data.json,2,100.0,26,469,164,13.666666666666666,0.8594802664655606,0.6057613441655795,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_3,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_3/gpt5.2-cameron-cross-round-2_153526_3_data.json,3,100.0,24,359,119,9.916666666666666,0.976923076923077,0.725152972027972,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_3,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_3/gpt5.2-cameron-cross-round-2_153526_3_data.json,4,100.0,26,376,118,9.833333333333334,0.8875330687830688,0.7909493284493285,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_3,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_3/gpt5.2-cameron-cross-round-2_153526_3_data.json,5,100.0,24,330,109,9.083333333333334,0.9888888888888889,0.9430555555555555,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_4,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_4/gpt5.2-cameron-cross-round-2_153526_4_data.json,1,100.0,32,722,264,22.0,1.0,0.0,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_4,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_4/gpt5.2-cameron-cross-round-2_153526_4_data.json,2,100.0,24,450,166,13.833333333333334,0.9128953222703223,0.5954038012411945,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_4,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_4/gpt5.2-cameron-cross-round-2_153526_4_data.json,3,100.0,26,490,170,14.166666666666666,0.9205130882762461,0.8735652748810644,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_4,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_4/gpt5.2-cameron-cross-round-2_153526_4_data.json,4,100.0,24,396,143,11.916666666666666,0.9681818181818181,0.8097667063901585,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_4,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_4/gpt5.2-cameron-cross-round-2_153526_4_data.json,5,100.0,24,384,143,11.916666666666666,1.0,1.0,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_5,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_5/gpt5.2-cameron-cross-round-2_153526_5_data.json,1,100.0,30,689,257,21.416666666666668,1.0,0.0,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_5,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_5/gpt5.2-cameron-cross-round-2_153526_5_data.json,2,100.0,24,485,170,14.166666666666666,0.9151124814727757,0.5996609764622286,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_5,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_5/gpt5.2-cameron-cross-round-2_153526_5_data.json,3,100.0,26,519,173,14.416666666666666,0.9497089062306454,0.9112600865318257,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_5,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_5/gpt5.2-cameron-cross-round-2_153526_5_data.json,4,100.0,26,485,161,13.416666666666666,0.9487734487734487,0.8485870007609139,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round-2,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round-2_153526_5,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round-2_153526_5/gpt5.2-cameron-cross-round-2_153526_5_data.json,5,66.66666666666666,28,496,158,13.166666666666666,0.8945899470899471,0.7480154703684114,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_1,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_1/gpt5.2-cameron-cross-round_143215_1_data.json,1,83.33333333333334,30,588,238,19.833333333333332,1.0,0.0,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_1,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_1/gpt5.2-cameron-cross-round_143215_1_data.json,2,83.33333333333334,24,436,160,13.333333333333334,0.8708664021164022,0.5758839635310226,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_1,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_1/gpt5.2-cameron-cross-round_143215_1_data.json,3,100.0,26,458,164,13.666666666666666,0.9083600427350428,0.848647819042556,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_1,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_1/gpt5.2-cameron-cross-round_143215_1_data.json,4,100.0,26,443,154,12.833333333333334,0.8879344035594036,0.7596931323034264,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_1,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_1/gpt5.2-cameron-cross-round_143215_1_data.json,5,83.33333333333334,28,438,157,13.083333333333334,0.9212373737373737,0.841234621859622,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_2,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_2/gpt5.2-cameron-cross-round_143215_2_data.json,1,100.0,32,674,252,21.0,1.0,0.0,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_2,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_2/gpt5.2-cameron-cross-round_143215_2_data.json,2,91.66666666666666,26,507,181,15.083333333333334,0.8636723827248022,0.5524650663971701,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_2,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_2/gpt5.2-cameron-cross-round_143215_2_data.json,3,100.0,26,461,165,13.75,0.9124740999741,0.7878629032258065,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_2,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_2/gpt5.2-cameron-cross-round_143215_2_data.json,4,91.66666666666666,28,483,167,13.916666666666666,0.907979797979798,0.7975555000555,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_2,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_2/gpt5.2-cameron-cross-round_143215_2_data.json,5,91.66666666666666,26,453,155,12.916666666666666,0.9690277777777778,0.9057832792207793,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_3,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_3/gpt5.2-cameron-cross-round_143215_3_data.json,1,100.0,30,610,246,20.5,1.0,0.0,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_3,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_3/gpt5.2-cameron-cross-round_143215_3_data.json,2,100.0,26,473,167,13.916666666666666,0.8643592518592519,0.5449005538023529,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_3,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_3/gpt5.2-cameron-cross-round_143215_3_data.json,3,100.0,28,451,142,11.833333333333334,0.8797530685688582,0.6571322196322197,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_3,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_3/gpt5.2-cameron-cross-round_143215_3_data.json,4,100.0,28,458,139,11.583333333333334,0.8948628364389234,0.7842268715266427,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_3,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_3/gpt5.2-cameron-cross-round_143215_3_data.json,5,100.0,28,443,143,11.916666666666666,0.8797032828282827,0.7704636449441437,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_4,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_4/gpt5.2-cameron-cross-round_143215_4_data.json,1,100.0,28,565,239,19.916666666666668,1.0,0.0,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_4,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_4/gpt5.2-cameron-cross-round_143215_4_data.json,2,91.66666666666666,24,416,155,12.916666666666666,0.8739456707722962,0.5376540940013705,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_4,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_4/gpt5.2-cameron-cross-round_143215_4_data.json,3,100.0,26,420,149,12.416666666666666,0.9432344276094277,0.8514358462887873,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_4,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_4/gpt5.2-cameron-cross-round_143215_4_data.json,4,100.0,26,443,147,12.25,0.8949996762496762,0.8147972641393694,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_4,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_4/gpt5.2-cameron-cross-round_143215_4_data.json,5,83.33333333333334,24,356,138,11.5,0.9362310691258059,0.8382811088693441,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_5,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_5/gpt5.2-cameron-cross-round_143215_5_data.json,1,100.0,32,622,224,18.666666666666668,1.0,0.0,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_5,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_5/gpt5.2-cameron-cross-round_143215_5_data.json,2,100.0,24,366,135,11.25,0.9076791264291263,0.5640477577977577,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_5,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_5/gpt5.2-cameron-cross-round_143215_5_data.json,3,100.0,26,410,140,11.666666666666666,0.9298271173271173,0.8853216228216229,12
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_5,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_5/gpt5.2-cameron-cross-round_143215_5_data.json,4,91.66666666666666,28,407,128,10.666666666666666,0.9372696446999852,0.784957196799302,12
